fare_amount,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,hourofday,dayofweek
5.3,3,-73.964965,40.759903,-73.973512,40.76031,19,3
7.5,1,-73.973908,40.752112,-73.962972,40.766557,21,5
45.0,1,-73.789642,40.646852,-73.99471199999999,40.723488,16,4
10.1,1,-73.97148299999999,40.782754,-73.99568599999999,40.754218,22,4
15.0,1,-73.988648,40.758863,-73.994791,40.719587,11,2
6.5,1,-73.98261,40.763321999999995,-73.99135,40.750485,20,2
3.7,1,-73.975188,40.750999,-73.98056700000001,40.744983000000005,14,4
15.5,1,-74.008925,40.707325,-74.00718,40.708067,8,0
21.0,1,-73.980971,40.750836,-73.876551,40.74866,17,5
6.5,1,-73.95510999999999,40.783257,-73.97538,40.782057,10,2
4.1,1,-73.97743299999999,40.749739,-73.984601,40.749789,16,1
6.0,1,-73.961155,40.765008,-73.973784,40.764527,3,6
5.5,1,-73.96893311,40.76116943,-73.98272705,40.766689299999996,12,2
13.0,1,-73.983754,40.694725,-73.999246,40.727796999999995,20,0
4.1,3,-73.976947,40.788055,-73.982056,40.783007,20,3
5.5,2,-73.99559784,40.71224976,-74.00183105,40.71947098,10,1
11.0,1,-73.984356,40.746796,-74.000846,40.724731,20,0
5.5,1,-73.994764,40.752534999999995,-73.994764,40.752534999999995,6,6
7.3,5,-73.958952,40.780747999999996,-73.97135,40.761571999999994,17,5
8.0,2,-73.96269699999999,40.76668,-73.95528,40.785015,6,6
11.0,3,-73.789785,40.643485,-73.988237,40.749157000000004,18,1
5.5,1,-73.989177,40.763562,-73.978685,40.7586,7,1
11.0,2,-73.98065948,40.73385239,-73.96524811,40.76631546,11,0
10.0,1,-73.98685,40.755882,-73.974602,40.754962,19,0
7.5,1,-73.9667511,40.79397202,-73.95397949,40.78183746,20,0
7.7,5,-73.98415200000001,40.76416,-73.959385,40.772112,0,1
13.5,1,-73.96359,40.771667,-73.979405,40.761070000000004,13,6
14.1,1,-74.00541700000001,40.740702,-73.97650300000001,40.785647999999995,21,0
13.5,1,-73.948142,40.778721999999995,-73.97585500000001,40.744702000000004,0,3
6.5,1,-73.985058,40.745083,-73.989254,40.726351,8,5
19.0,1,-73.98873499999999,40.778462,-73.999147,40.722712,14,4
155.5,1,-73.42205600000001,40.783896,-73.422072,40.783932,21,6
13.3,3,-74.000388,40.718584,-73.977643,40.76948,11,2
5.0,1,-73.992515,40.756190000000004,-73.986817,40.761237,21,0
6.1,1,-73.958922,40.769058,-73.95407,40.777993,9,2
30.9,1,-73.991837,40.735215000000004,-73.930853,40.771312,8,2
22.1,5,-73.98496999999999,40.666823,-73.97679699999999,40.743582,22,5
26.27,1,-73.981102,40.736787,-73.872597,40.774513,15,5
10.0,1,-73.99998474,40.7330513,-74.00900269,40.71554947,14,3
8.1,1,-74.004085,40.707477000000004,-73.976718,40.723103,20,5
4.0,1,-73.99155,40.760014,-73.996806,40.752606,16,2
13.0,5,-73.944027,40.77978,-73.980152,40.73884,4,1
5.3,1,-73.991392,40.739002,-73.98294200000001,40.731438,23,5
7.0,1,-73.989447,40.720442,-73.999945,40.708102000000004,18,4
12.5,1,-73.960707,40.80707,-73.98777700000001,40.77454,8,1
12.5,1,-73.955985,40.763875,-73.931164,40.760391,22,4
4.1,1,-73.982747,40.763675,-73.990187,40.767192,14,4
12.0,1,-73.97746500000001,40.750493,-73.956497,40.771395,20,3
7.0,1,-73.9858,40.75275,-73.992227,40.756115,13,0
12.5,1,-73.993386,40.736422,-74.008453,40.712526000000004,20,1
28.5,1,-73.976135,40.751598,-73.990532,40.660688,8,1
4.5,1,-73.977438,40.752028,-73.98490100000001,40.748158000000004,12,0
9.7,1,-73.99141,40.744867,-73.98978000000001,40.720642,18,1
4.9,5,-74.00391,40.72612,-73.991342,40.727575,21,5
17.5,2,-73.97848511,40.76262665,-74.00413513,40.71971512,14,0
24.5,1,-74.010531,40.710221999999995,-73.952507,40.800419,1,3
6.0,1,-73.98175812,40.74611664,-73.98763275,40.74887848,16,6
9.7,1,-74.007341,40.704403000000006,-74.003672,40.715937,16,6
4.5,1,-73.990535,40.757199,-73.99073299999999,40.766193,6,4
11.0,5,-73.961258,40.765577,-73.991323,40.770467,21,4
3.7,3,-73.96329200000001,40.774128999999995,-73.95594399999999,40.77373,21,1
17.5,1,-73.966319,40.681684999999995,-73.945776,40.726881,13,4
6.5,2,-73.978604,40.777316,-73.95951600000001,40.77949,11,1
12.5,1,-73.99385,40.720971,-73.92343100000001,40.698935,17,0
4.9,2,-73.977316,40.765809000000004,-73.975431,40.759097,11,1
7.3,2,-73.973669,40.763067,-73.95729,40.784333000000004,22,2
7.3,2,-74.008932,40.70852,-74.007325,40.726653000000006,12,1
10.5,1,-73.983825,40.72551,-73.976629,40.763735,12,0
57.33,1,-73.783725,40.648652,-73.968682,40.786196999999994,19,0
5.5,1,-73.95172882,40.77536774,-73.9617157,40.77277374,9,2
4.0,1,-73.987223,40.775859999999994,-73.97969499999999,40.772093,12,2
8.9,5,-73.977262,40.746958,-73.949287,40.781745,20,4
10.5,1,-73.98388299999999,40.760145,-73.978882,40.727145,0,0
5.3,1,-73.974574,40.756232000000004,-73.978702,40.763172,20,4
9.0,1,-73.987765,40.757045,-73.98269499999999,40.771921999999996,12,2
6.0,1,-73.98733100000001,40.760785,-73.99170600000001,40.755571999999994,19,1
3.7,2,-74.003005,40.71573,-74.004595,40.710007,21,3
5.5,1,-73.977896,40.74859,-73.983851,40.746668,20,0
9.7,1,-73.948984,40.779219,-73.973782,40.751353,22,3
8.5,1,-73.977562,40.753175,-73.977754,40.757903999999996,0,6
9.5,2,-73.96247,40.758924,-73.956626,40.780738,19,4
4.9,1,-73.96844300000001,40.765017,-73.96058000000001,40.757501,9,3
8.5,1,-73.97336700000001,40.763943,-73.95297,40.768103,23,2
9.5,6,-73.966027,40.789995000000005,-73.990185,40.775721999999995,12,1
8.0,1,-73.939472,40.794771999999995,-73.949635,40.801132,15,6
30.5,1,-73.87445799999999,40.773955,-74.016481,40.716638,8,1
7.0,1,-73.97839599999999,40.729719,-73.996747,40.731225,21,1
7.5,1,-73.98307,40.693345,-73.99202700000001,40.714963,14,3
4.9,2,-73.988867,40.758562,-73.99650799999999,40.763153,21,3
6.5,1,-73.999697,40.743365000000004,-73.978583,40.734435,0,6
35.3,3,-73.86323,40.769987,-73.97030500000001,40.752187,2,6
9.7,1,-73.98112900000001,40.774183,-73.976972,40.759440999999995,22,3
5.5,1,-73.981985,40.763121999999996,-73.989177,40.752441999999995,21,5
22.9,1,-73.988558,40.76412,-73.962592,40.671948,23,1
16.9,1,-73.989389,40.72614,-73.94760600000001,40.796292,20,3
12.0,3,-73.987813,40.728652000000004,-73.973883,40.764606,12,4
10.5,2,-73.968967,40.76125,-73.956568,40.780947999999995,12,2
3.7,1,-74.000135,40.73808,-74.004328,40.730958,2,0
2.9,3,-73.982698,40.759187,-73.98445799999999,40.758675,16,0
6.1,1,-73.985576,40.768086,-73.969764,40.755415,9,3
4.5,5,-73.955962,40.772132,-73.96066,40.77747,16,6
8.1,1,-73.982548,40.762837,-73.982608,40.745773,1,3
8.1,1,-73.989125,40.777887,-73.983465,40.759432000000004,6,4
4.5,1,-73.90192900000001,40.763888,-73.901662,40.763964,20,3
3.3,1,-73.984873,40.774087,-73.98216500000001,40.777682,2,6
16.9,1,-73.990279,40.700905,-73.981433,40.751022999999996,15,5
5.3,1,-73.953949,40.766619,-73.967074,40.760273,0,6
4.5,1,-73.99377,40.735658,-73.99645799999999,40.727286,10,1
29.87,1,-73.973843,40.755392,-73.86176999999999,40.768392999999996,0,3
8.1,1,-74.004178,40.725297999999995,-73.981208,40.737854,13,4
9.5,1,-74.000188,40.732682000000004,-73.982405,40.762671999999995,14,4
6.1,1,-73.973055,40.760816999999996,-73.98184,40.76938,6,1
6.1,1,-73.95779300000001,40.811122999999995,-73.96736,40.793012,15,5
9.7,2,-73.988174,40.750032,-73.960892,40.76112,5,2
7.7,2,-73.99365,40.745645,-73.974343,40.750983000000005,9,1
7.3,1,-73.991449,40.739090999999995,-73.983396,40.722283000000004,14,1
5.0,2,-73.994515,40.759003,-74.005703,40.750733000000004,1,3
12.0,5,-73.974422,40.788492,-73.97760500000001,40.763675,21,4
5.5,1,-73.982784,40.764206,-73.97084100000001,40.76251,12,6
5.5,1,-73.980644,40.747461,-73.97373499999999,40.756822,18,0
14.5,1,-73.975635,40.749185,-73.923345,40.808446999999994,17,6
19.5,6,-73.94200699999999,40.84196,-73.94488,40.779215,13,1
26.5,2,-73.8632,40.7689,-73.9525,40.7841,19,2
5.1,1,-73.976389,40.776311,-73.97950300000001,40.781898999999996,23,3
14.0,4,-73.96163177,40.76437759,-73.99914551,40.73251724,14,2
11.0,1,-73.988355,40.745542,-73.98431500000001,40.774657,20,1
13.0,1,-73.969013,40.755037,-73.980452,40.736892,12,5
8.5,2,-73.9985,40.7228,-73.9837,40.7475,18,1
6.1,1,-73.981498,40.779354999999995,-73.968223,40.799465000000005,20,4
6.5,1,-74.00471999999999,40.741762,-74.00585500000001,40.724847,8,2
12.5,1,-73.958135,40.764563,-73.982336,40.748585999999996,6,4
20.1,1,-74.004432,40.721208000000004,-73.97723,40.743655,11,2
14.9,3,-74.00461,40.730457,-73.930347,40.70107,17,6
12.5,2,-73.983643,40.738033,-73.953182,40.773357,23,6
8.0,1,-73.98486,40.74803,-73.99018199999999,40.756557,21,0
14.0,1,-73.98012800000001,40.764862,-73.947817,40.779755,22,3
18.0,1,-74.002868,40.760451,-73.966649,40.806681,20,5
8.1,1,-74.006366,40.73826,-74.009996,40.714446,20,5
33.07,2,-73.865464,40.771032,-73.973998,40.757805,11,2
6.5,1,-73.969808,40.760111,-73.98558299999999,40.747321,9,1
10.5,3,-73.974235,40.753401000000004,-73.981248,40.774345000000004,2,5
10.0,1,-73.98233795,40.770088200000004,-74.00479889,40.74176407,19,0
4.5,1,-73.95591999999999,40.77959,-73.957716,40.768454,20,3
7.0,6,-73.978697,40.753562,-73.969267,40.768507,15,0
9.5,2,-73.981472,40.724785,-73.981635,40.736847,23,3
8.0,1,-73.99214,40.769155,-73.970724,40.758990000000004,0,3
8.5,1,-73.98135,40.774358,-73.982127,40.748238,18,0
14.1,2,-73.885622,40.693932000000004,-74.107635,40.839345,18,4
7.0,1,-73.992037,40.749152,-73.99475,40.734517,12,2
33.07,1,-73.885239,40.772905,-73.97964,40.766609,0,3
23.7,1,-73.989487,40.726172999999996,-73.996765,40.644371,11,1
8.1,1,-73.993728,40.752338,-73.97636800000001,40.751653999999995,9,2
8.5,1,-73.981748,40.752451,-73.998775,40.722811,0,6
5.3,1,-74.000352,40.748045,-74.002338,40.760493,11,1
6.5,1,-73.992187,40.743842,-73.98139300000001,40.742125,17,0
56.8,1,-73.966738,40.791646,-73.966779,40.791635,0,6
6.5,2,-73.99114499999999,40.748752,-73.99302,40.73689,0,6
5.3,1,-73.976621,40.74765,-73.970153,40.762351,0,5
6.1,1,-73.972029,40.759826000000004,-73.984274,40.743688,22,5
20.5,1,-74.00484,40.71877,-73.96454399999999,40.794834,11,1
28.9,1,-73.98092700000001,40.74195,-73.826933,40.711492,15,5
3.0,1,-73.980462,40.748387,-73.978747,40.750482,15,2
10.9,2,-73.989501,40.740619,-73.978751,40.724336,20,2
4.5,1,-73.982171,40.759815,-73.992632,40.757092,19,0
6.0,1,-74.00609,40.725657,-73.99202,40.730425,17,5
17.5,2,-73.95426178,40.76410675,-73.99285126,40.75849915,14,0
5.5,2,-73.980913,40.750443,-73.989573,40.741642999999996,10,1
9.7,1,-73.994135,40.751102,-74.00487,40.725597,22,3
9.3,2,-73.979522,40.761377,-73.975093,40.7509,19,3
4.9,2,-73.95111899999999,40.782742999999996,-73.959804,40.779365000000006,11,1
7.3,1,-73.975422,40.759225,-73.94584300000001,40.78226,7,1
5.0,1,-73.97023399999999,40.759177,-73.979749,40.760455,23,4
6.1,1,-73.991478,40.691621999999995,-73.989335,40.68029,7,5
7.0,1,-73.973329,40.763728,-73.964178,40.773571999999994,12,2
12.5,5,-73.97795500000001,40.752642,-73.965475,40.759552,16,5
9.0,1,-73.955187,40.78368,-73.965688,40.805620000000005,23,3
3.0,1,-73.989823,40.760476000000004,-73.988814,40.760089,15,2
23.5,1,-73.99758,40.72249,-73.95734,40.65585,17,2
8.1,1,-73.981599,40.732535999999996,-73.99225799999999,40.755984000000005,20,5
5.3,1,-74.006982,40.730367,-74.004918,40.722927,2,5
20.5,1,-74.003215,40.733127,-73.957797,40.801078000000004,11,1
38.33,3,-73.991152,40.699377,-73.97854699999999,40.783142,12,6
4.6,1,-74.01159100000001,40.706951000000004,-74.00920699999999,40.713346,6,3
6.1,5,-73.98751700000001,40.770995,-73.971278,40.786225,14,6
4.1,1,-73.991242,40.735132,-73.998952,40.738352,9,4
12.5,1,-73.997326,40.736476,-73.981247,40.771369,1,6
7.0,1,-73.989514,40.738113,-74.00617700000001,40.734721,22,2
10.0,4,-73.98145500000001,40.759157,-73.982285,40.745492,9,0
8.0,5,-73.984175,40.755752,-73.975347,40.765640000000005,18,5
4.5,1,-74.00524,40.721287,-74.004113,40.728505,3,5
4.5,2,-73.989498,40.741805,-73.988185,40.737813,9,1
4.5,3,-73.971913,40.746201,-73.969934,40.757034999999995,21,4
6.0,1,-73.98291800000001,40.727258,-73.984274,40.737882,16,3
15.5,1,-73.99453000000001,40.719096,-73.973475,40.760162,20,5
14.5,1,-73.99403381,40.75109863,-74.00119019,40.72587967,15,0
12.1,5,-73.95325799999999,40.777770000000004,-73.99939300000001,40.731105,15,5
23.0,1,-74.007305,40.727742,-73.99960300000001,40.761375,12,6
4.5,1,-73.992231,40.748678999999996,-73.989305,40.743182,4,1
23.5,1,-73.984154,40.764872,-73.927912,40.855814,20,5
14.1,1,-73.972371,40.742809,-74.010325,40.711611,2,6
8.5,1,-73.981542,40.736446,-73.998447,40.740342,14,6
5.0,1,-73.962642,40.768082,-73.96887,40.767485,16,0
4.9,3,-73.980405,40.775335,-73.98030200000001,40.764291,23,1
6.2,3,-73.972186,40.756628000000006,-73.987824,40.749026,20,3
6.0,1,-73.996341,40.725986999999996,-74.008157,40.717001,22,4
8.5,1,-73.965733,40.758790000000005,-73.98783399999999,40.728512,8,0
5.3,5,-73.984325,40.76277,-73.991963,40.749753000000005,9,6
4.9,2,-73.98250999999999,40.762505,-73.99089599999999,40.750755,13,6
9.0,1,-73.98486700000001,40.753444,-73.954872,40.773339,12,2
9.0,1,-74.005993,40.735661,-73.98112900000001,40.741532,12,2
14.0,1,-73.954768,40.769141999999995,-73.984702,40.745015,23,0
8.0,1,-73.95886993,40.77169418,-73.98200226,40.77513885,12,5
16.1,3,-73.998163,40.72436,-73.957971,40.713207000000004,2,6
7.3,1,-74.008145,40.737712,-74.00303199999999,40.760487,12,6
10.1,1,-73.974183,40.759477000000004,-73.980132,40.788982,18,3
8.1,1,-73.95083299999999,40.777772,-73.974755,40.777838,20,3
11.3,4,-73.952825,40.775797,-73.998098,40.740425,14,0
33.47,3,-73.986452,40.76169,-73.87135,40.773852000000005,7,3
30.0,1,-73.97878299999999,40.764041999999996,-73.995876,40.693376,15,2
14.5,1,-73.994055,40.766302,-73.9557,40.81876,15,0
8.5,1,-73.98995972,40.758331299999995,-73.97746277,40.75400162,20,4
11.5,1,-73.97177887,40.75735474,-73.99217987,40.72550201,18,6
13.0,1,-73.954985,40.76552,-73.977126,40.789683000000004,12,5
4.5,1,-73.99085699999999,40.760945,-73.986985,40.755277,14,2
49.8,1,-73.78599,40.641647,-73.94917199999999,40.784515,8,2
3.7,1,-73.96850699999999,40.767513,-73.963837,40.774124,12,0
5.7,2,-73.982078,40.772706,-73.968592,40.787523,2,6
6.5,2,-73.962921,40.762361999999996,-73.97788800000001,40.748919,1,5
3.5,1,-73.968801,40.798564,-73.967325,40.802384,15,2
3.0,1,-73.971149,40.75844,-73.975084,40.756159000000004,10,1
15.3,4,-73.974874,40.756578999999995,-73.998235,40.717639,22,0
12.9,5,-73.992892,40.747957,-73.993898,40.715482,16,2
12.0,5,-73.979792,40.765857000000004,-73.99965999999999,40.734767,21,4
5.5,1,-73.964085,40.807977,-73.969122,40.797207,7,1
7.5,1,-73.986361,40.762170000000005,-73.985547,40.778684000000005,0,4
38.33,2,-73.87581999999999,40.773575,-73.984673,40.760892999999996,17,5
30.5,1,-73.98179300000001,40.769372,-73.991732,40.681627,11,2
10.2,1,-73.77487099999999,40.500104,-73.807664,40.512863,8,2
5.3,1,-73.99585,40.726248,-74.007113,40.716823,23,5
5.3,1,-73.971037,40.7551,-73.984427,40.76078,8,3
4.1,1,-74.005434,40.745902,-73.995903,40.7443,18,1
7.3,1,-73.99055899999999,40.751046,-74.009509,40.74674,11,4
9.0,1,-73.96109200000001,40.774612,-73.977793,40.775245,10,0
4.5,1,-73.990511,40.756274,-73.983393,40.760963000000004,10,1
6.5,2,-73.986612,40.744917,-73.998568,40.759085,11,1
13.5,6,-73.97160339,40.75621796,-73.98246002,40.77526855,22,4
7.5,1,-73.96797,40.802046999999995,-73.94877199999999,40.803277,20,5
10.0,1,-73.98514,40.747265000000006,-73.988395,40.7228,21,4
6.9,3,-73.99224699999999,40.746621999999995,-73.983622,40.756155,11,6
30.33,1,-73.949457,40.77238,-73.87139,40.774132,0,0
7.0,1,-73.97756958,40.78417969,-73.9596405,40.78121948,12,2
11.0,2,-73.97215200000001,40.74723,-73.991867,40.749119,11,0
6.5,2,-74.00159000000001,40.751259999999995,-73.982373,40.772940000000006,11,1
8.5,1,-73.963312,40.766069,-73.981895,40.783515,13,3
8.0,1,-73.962613,40.758837,-73.976427,40.749195,21,0
10.5,1,-73.97933959999999,40.74909973,-73.96605682,40.76550293,21,6
10.0,1,-74.00201,40.729921999999995,-74.008122,40.737632,17,1
11.0,1,-73.98870500000001,40.693757,-73.969525,40.672705,20,1
3.3,1,-73.962548,40.763362,-73.963988,40.764578,15,2
7.3,1,-73.988663,40.722693,-73.979365,40.744057,20,1
8.5,3,-73.975852,40.75507,-73.952505,40.766484999999996,20,5
6.0,3,-73.982332,40.737662,-73.983395,40.726337,20,0
5.0,1,-73.97317,40.751677,-73.980715,40.747877,6,3
13.5,1,-74.008567,40.714557,-73.971692,40.69579,13,6
10.5,1,-73.982014,40.769551,-73.952837,40.773106,18,0
8.5,1,-74.002133,40.727923,-73.978268,40.744217,15,0
4.0,2,-73.974852,40.741752000000005,-73.971745,40.746032,23,4
7.3,1,-73.982835,40.742182,-73.969505,40.762298,12,2
9.7,2,-73.93644,40.814593,-73.964977,40.806891,3,2
8.9,4,-73.998941,40.724973,-74.007035,40.741476,15,3
7.3,1,-73.955546,40.772818,-73.97104,40.760571999999996,18,4
12.9,2,-73.999155,40.742363,-73.975208,40.791965000000005,20,2
36.0,6,-73.96566,40.758582000000004,-73.9456,40.691309999999994,13,1
8.5,6,-74.005287,40.72573,-74.015125,40.716262,23,4
18.9,1,-73.99955899999999,40.738721999999996,-73.953126,40.822548,21,0
17.5,2,-73.95285034,40.78332138,-73.99326324,40.75817108,14,0
6.1,1,-73.977913,40.783767,-73.965967,40.80502,21,3
6.5,1,-73.97963299999999,40.786359999999995,-73.976467,40.775757,13,3
6.0,2,-73.991641,40.723987,-73.99552800000001,40.726918,20,6
8.1,1,-73.969317,40.760975,-73.984305,40.761177,20,5
21.5,2,-73.975277,40.733017,-73.919552,40.758367,23,3
4.5,1,-73.99277,40.76856,-73.987797,40.775442,4,1
6.0,1,-73.97753,40.753452,-73.973005,40.762237,22,4
14.0,1,-73.97967529,40.76001358,-73.96694183,40.79355621,13,6
14.5,1,-73.980942,40.78478,-73.990372,40.740062,10,3
14.5,1,-73.98377991,40.74685669,-73.95462036,40.7778511,15,0
12.5,1,-73.947726,40.783663,-73.978615,40.747918,19,6
9.5,1,-73.97155762,40.74634933,-73.99077606,40.76509857,14,3
5.3,1,-73.978672,40.752931,-73.980035,40.74324,10,4
6.9,2,-73.984872,40.747858,-73.97565300000001,40.73314,22,0
30.5,1,-73.99294,40.7404,-73.83408,40.712675,8,1
6.1,2,-73.981038,40.765118,-73.998388,40.76105,8,3
8.5,1,-73.96918199999999,40.757982,-73.979336,40.766749,21,3
4.5,1,-73.986,40.760687,-73.974322,40.757013,12,0
6.0,1,-73.983509,40.762602,-73.97842299999999,40.753026,6,0
7.3,1,-73.98876800000001,40.736839,-73.97461899999999,40.758181,11,4
6.1,1,-73.97612600000001,40.744701,-73.98653900000001,40.728139,21,2
10.0,1,-73.987938,40.724255,-73.976353,40.75185,21,4
9.0,1,-73.98884100000001,40.763652,-74.008088,40.738543,10,0
21.0,6,-73.95230699999999,40.777271999999996,-73.997022,40.76265,13,1
13.7,1,-73.97965400000001,40.743805,-73.971357,40.795010999999995,19,3
13.5,2,-73.97756,40.76297,-73.97568000000001,40.73333,19,1
6.5,1,-73.985929,40.75732,-73.987993,40.739884,9,3
5.3,1,-73.991451,40.755494,-74.005835,40.75097,23,5
57.33,1,-73.94799,40.778652,-73.794197,40.644627,1,2
5.5,1,-74.00692,40.742717,-74.010194,40.729826,16,5
16.5,1,-73.969545,40.730123,-73.969545,40.730123,8,0
6.5,3,-73.96631500000001,40.762287,-73.96400799999999,40.770992,4,6
37.83,1,-73.87084198,40.77378845,-73.98513031,40.75098038,20,2
13.0,1,-74.001655,40.73242,-73.980793,40.771607,22,2
3.7,1,-73.980815,40.74241,-73.97447,40.75036,2,0
7.3,5,-73.999645,40.761128,-73.977705,40.764222,17,5
10.1,1,-73.99600500000001,40.767309999999995,-73.95518,40.769034999999995,23,4
14.1,1,-73.925952,40.752137,-73.942828,40.793822999999996,13,3
8.5,1,-74.00713,40.723168,-73.979187,40.762192999999996,21,3
7.0,6,-74.000485,40.735471999999994,-74.00320699999999,40.747352,15,0
6.1,5,-73.977378,40.752095000000004,-73.974422,40.746604999999995,9,5
5.0,1,-73.919155,40.699588,-73.933791,40.698277000000004,10,2
4.5,6,-73.98616028,40.77875519,-73.98239136,40.77276611,17,4
4.5,1,-73.995487,40.721577,-73.98824499999999,40.718467,19,3
15.5,1,-73.98423004,40.74319458,-74.00349426,40.71090698,20,5
12.5,3,-73.991228,40.751218,-74.01299300000001,40.716167,23,6
23.07,1,-73.870742,40.773486,-73.94635699999999,40.7772,17,1
27.0,4,-73.98259499999999,40.771353000000005,-73.92110500000001,40.761788,13,5
9.0,1,-73.952715,40.776513,-73.98131,40.774223,1,2
11.7,1,-73.983452,40.766971999999996,-73.983712,40.744608,8,2
8.1,5,-73.982543,40.768308000000005,-73.95609499999999,40.781937,2,3
11.0,1,-74.005512,40.740691,-73.980408,40.751022999999996,20,1
6.0,1,-73.969327,40.766020000000005,-73.984832,40.759283,6,2
4.5,1,-73.88399506,40.74338531,-73.87518311,40.74354172,20,0
5.3,1,-73.971441,40.75738,-73.972815,40.764652000000005,8,3
8.1,5,-73.997718,40.722535,-73.98429,40.745955,10,4
4.0,1,-73.98198199999999,40.732271999999995,-73.976225,40.733497,13,4
18.5,2,-73.970507,40.793902,-73.923053,40.825972,14,0
4.0,1,-73.95616,40.7759,-73.95032900000001,40.779589,13,4
2.9,1,-73.97835500000001,40.76543,-73.980478,40.765958000000005,12,0
9.0,2,-73.97747199999999,40.762895,-73.972126,40.75125,12,1
7.0,1,-73.956737,40.778407,-73.948669,40.795044,18,4
16.0,2,-73.983253,40.757987,-73.98673199999999,40.721592,18,4
14.5,1,-73.986193,40.731935,-73.95182199999999,40.787151,15,0
11.3,2,-73.994277,40.694835,-73.99856,40.724613,11,3
11.7,1,-74.007002,40.707633,-73.98368599999999,40.725789,7,0
17.7,2,-73.991425,40.766982,-73.94305,40.848982,7,1
19.5,1,-73.991105,40.723417,-73.94055300000001,40.761796999999994,11,1
6.1,2,-73.977203,40.751512,-73.966392,40.761307,7,4
15.0,1,-74.000517,40.72121,-73.982212,40.757934999999996,17,6
14.5,1,-73.992576,40.75181,-73.94998100000001,40.779511,15,0
6.1,1,-73.979842,40.752507,-73.958086,40.765437,10,5
6.1,1,-74.005762,40.750978,-73.99244,40.742793,18,0
7.5,1,-73.984555,40.769888,-73.984563,40.754761,23,3
8.5,1,-73.99283199999999,40.759358,-73.981625,40.779643,17,4
4.1,1,-73.959144,40.771619,-73.952616,40.779702,14,0
6.0,2,-73.975688,40.751688,-73.973766,40.764354,18,0
